Banner,UPC,Kansas,New York,Northern California,Texas
Walmart,248544810.0,29.87,31.05,34.94,
Walmart,250622702.0,34.7,36.1,,35.17
Walmart,251180255.0,12.55,13.05,,12.66
Walmart,252280717.0,,14.92,,
Walmart,252888653.0,12.14,12.55,14.12,
Walmart,253141402.0,,,,32.42
Walmart,254804864.0,52.2,54.3,61.34,52.76
Walmart,256001467.0,,,26.97,
Walmart,256779462.0,,25.93,29.12,25.17
Walmart,256906423.0,,9.44,,9.13
Walmart,258597638.0,37.53,39.05,,37.91
Walmart,259287413.0,,10.66,,
Walmart,262051609.0,,22.65,,
Walmart,265077864.0,8.45,8.85,9.94,8.5
Walmart,265291556.0,23.0,24.07,,
Walmart,266112120.0,4.23,4.3,,4.21
Walmart,266425823.0,31.75,33.02,,
Walmart,266788198.0,51.73,53.82,,52.22
Walmart,268588472.0,,22.13,24.95,
Walmart,269161785.0,44.15,45.9,51.83,
Walmart,269567447.0,52.97,,,53.47
Walmart,270412866.0,46.95,48.8,,47.47
Walmart,271202170.0,28.67,,33.64,
Walmart,272466316.0,,50.01,,48.51
Walmart,273984951.0,45.95,,53.8,46.32
Walmart,275219414.0,,43.15,48.62,41.95
Walmart,276263379.0,38.11,39.61,,
Walmart,276801250.0,53.57,55.7,,54.16
Walmart,277014097.0,25.02,26.05,,
Walmart,277132090.0,5.96,6.11,,
Walmart,277394644.0,19.04,19.85,22.3,19.2
Walmart,278001228.0,12.27,12.74,,12.42
Walmart,278003538.0,24.66,25.55,28.83,
Walmart,278354885.0,15.55,16.12,18.25,15.74
Walmart,278739906.0,,0.94,,0.97
Walmart,283434497.0,25.14,26.12,,
Walmart,284293391.0,,50.9,,49.42
Walmart,285189163.0,17.46,18.2,,17.63
Walmart,285195716.0,,,43.72,37.63
Walmart,285638116.0,,1.83,2.0,1.8
Walmart,286798599.0,,33.85,,32.81
Walmart,286906735.0,10.02,10.42,,10.13
Walmart,287415946.0,43.86,,,44.32
Walmart,291765113.0,,,37.8,
Walmart,292740862.0,35.32,36.84,41.45,35.74
Walmart,295208432.0,50.9,53.03,59.7,51.4
Walmart,296821950.0,,6.37,,6.15
Walmart,296847415.0,7.32,,,
Walmart,298558534.0,,42.06,,
Walmart,298650567.0,47.54,49.45,55.77,
Walmart,299791600.0,29.07,30.14,34.0,
Walmart,299905463.0,46.67,,,
Walmart,300702726.0,47.26,49.27,55.46,47.75
Walmart,300705072.0,45.51,47.31,,45.92
Walmart,300970093.0,27.21,28.35,31.93,27.45
Walmart,301161010.0,32.54,33.82,38.17,42.79
Walmart,302256456.0,2.36,2.42,,2.33
Walmart,302857528.0,52.97,55.11,,
Walmart,303530277.0,,44.63,50.26,43.37
Walmart,303748850.0,34.46,35.8,40.42,34.82
Walmart,303796970.0,14.64,15.22,,
Walmart,304468559.0,47.14,49.07,,
Walmart,305207870.0,,50.25,56.62,48.87
Walmart,305310988.0,48.82,50.86,,
Walmart,306137567.0,23.27,,,23.45
Walmart,306887951.0,13.83,14.3,16.23,
Walmart,308185637.0,17.0,17.73,,17.26
Walmart,310069491.0,3.97,4.11,,
Walmart,310210791.0,35.12,,41.21,35.55
Walmart,311149036.0,44.72,46.53,52.41,
Walmart,311226396.0,37.46,38.96,,
Walmart,311513952.0,37.44,38.95,43.81,37.85
Walmart,311625369.0,,6.05,6.82,
Walmart,311693284.0,22.44,23.3,,22.67
Walmart,312567137.0,17.45,18.16,,
Walmart,312588009.0,,37.73,,36.63
Walmart,312735668.0,,19.12,,
Walmart,314205929.0,35.32,36.77,41.42,
Walmart,314756902.0,,,34.55,29.74
Walmart,315128578.0,23.96,24.95,,24.22
Walmart,319176479.0,,51.34,,
Walmart,321012038.0,33.56,34.86,,33.81
Walmart,321130189.0,,37.94,42.83,36.83
Walmart,323385020.0,40.94,42.66,48.01,
Walmart,325260449.0,13.03,,,
Walmart,325836526.0,,42.87,,
Walmart,325885139.0,,,33.32,28.77
Walmart,327470693.0,27.01,28.17,,27.35
Walmart,327660050.0,,29.15,32.7,28.21
Walmart,332493471.0,27.07,28.16,31.62,
Walmart,332996724.0,37.23,38.83,,37.63
Walmart,333664376.0,,31.65,35.67,30.64
Walmart,333868779.0,,,,14.96
Walmart,333967502.0,,22.34,25.1,
Walmart,336912254.0,,23.36,,
Walmart,337353166.0,43.53,45.36,,43.9
Walmart,338728090.0,,14.11,,13.76
Walmart,338863686.0,5.8,,6.73,5.86
Walmart,339400596.0,13.12,13.63,,
Walmart,339765937.0,,,43.11,37.1
Walmart,340260209.0,,40.17,45.22,38.95
Walmart,340478827.0,,7.37,,7.15
Walmart,342897052.0,44.24,46.02,,44.7
Walmart,346844734.0,42.3,44.06,,
Walmart,349132748.0,,29.26,,
Walmart,350639776.0,,51.87,58.31,50.25
Walmart,352180692.0,24.04,25.02,,
Walmart,352259734.0,17.81,18.52,,
Walmart,353556196.0,,3.22,3.66,3.15
Walmart,353626798.0,,54.61,61.55,
Walmart,354630366.0,,27.75,31.26,26.92
Walmart,354716417.0,,,39.37,33.9
Walmart,355520088.0,1.76,,,
Walmart,357064541.0,,52.52,59.22,50.94
Walmart,358265858.0,10.04,10.43,,10.15
Walmart,360754991.0,,23.06,25.92,22.36
Walmart,361415663.0,24.02,25.04,,24.26
Walmart,361609713.0,,27.26,30.72,
Walmart,361981249.0,18.64,19.42,21.87,
Walmart,363196884.0,4.85,5.02,,4.93
Walmart,363461563.0,43.03,44.75,50.47,43.47
Walmart,363663062.0,15.94,16.64,,
Walmart,364526351.0,,,31.34,
Walmart,365185443.0,36.5,38.02,,
Walmart,365630841.0,,23.06,25.96,22.32
Walmart,367626432.0,47.54,49.51,,48.06
Walmart,371212986.0,,2.81,3.14,2.72
Walmart,371889838.0,7.5,7.86,8.83,
Walmart,372268051.0,1.17,1.27,1.34,1.15
Walmart,373413450.0,,10.94,,10.5
Walmart,373656227.0,,31.72,,30.83
Walmart,373709792.0,12.91,13.42,15.12,13.05
Walmart,374144563.0,,,,22.35
Walmart,374824958.0,,46.15,,
Walmart,375780233.0,1.86,1.81,2.12,
Walmart,375916960.0,27.33,28.45,32.01,27.66
Walmart,375993782.0,12.25,12.74,,12.44
Walmart,376153383.0,22.57,23.45,26.42,22.77
Walmart,376311065.0,3.26,3.31,3.73,3.25
Walmart,376851918.0,,34.2,38.53,33.24
Walmart,377295085.0,,2.4,,
Walmart,377365657.0,,54.95,61.95,53.37
Walmart,381867389.0,6.97,7.25,,
Walmart,383193164.0,,36.23,40.81,35.16
Walmart,383194572.0,4.62,4.8,5.3,4.64
Walmart,383815591.0,51.85,53.92,60.84,
Walmart,386428225.0,15.16,15.72,,
Walmart,387431034.0,,35.42,39.95,
Walmart,387815880.0,,12.11,13.77,11.83
Walmart,388197861.0,23.0,23.94,26.91,
Walmart,388544851.0,,46.32,52.15,44.94
Walmart,391122766.0,43.31,45.07,50.84,43.73
Walmart,392781848.0,33.07,34.45,38.76,
Walmart,393028851.0,,44.82,50.55,43.55
Walmart,394331468.0,,44.87,,
Walmart,395515572.0,,19.67,22.16,
Walmart,395790602.0,42.4,44.14,49.75,42.87
Walmart,396134202.0,33.27,34.63,39.06,
Walmart,397250295.0,,25.77,,25.02
Walmart,399409590.0,21.43,22.37,25.15,21.7
Walmart,400625108.0,24.34,25.3,28.51,
Walmart,401436440.0,,25.11,,
Walmart,403149940.0,31.31,,,31.66
Walmart,405684153.0,46.65,48.52,,47.16
Walmart,405988807.0,,37.06,,35.96
Walmart,406039511.0,45.24,47.16,,45.72
Walmart,414105716.0,36.67,38.01,42.93,36.97
Walmart,416414679.0,,27.01,30.54,26.24
Walmart,416642778.0,,,,35.9
Walmart,416724552.0,,6.12,,
Walmart,418444428.0,,15.27,,14.74
Walmart,420577775.0,17.33,18.04,,
Walmart,421047592.0,,2.85,,
Walmart,421176959.0,53.86,56.01,63.12,54.34
Walmart,421428384.0,52.85,54.9,,
Walmart,421938798.0,14.77,,,
Walmart,426268457.0,11.81,12.35,13.97,12.02
Walmart,426540728.0,46.56,48.44,,
Walmart,426909634.0,11.66,12.14,,11.73
Walmart,428456157.0,,23.62,,22.94
Walmart,429624919.0,,48.13,54.24,
Walmart,430094535.0,,27.84,31.37,
Walmart,431156925.0,34.22,35.65,,34.57
Walmart,432934258.0,,51.0,,
Walmart,433536637.0,35.3,36.87,,35.76
Walmart,434688119.0,13.36,13.95,15.65,
Walmart,435304991.0,18.93,19.62,22.11,19.1
Walmart,436463728.0,43.47,45.14,,43.87
Walmart,436491453.0,51.11,,,51.75
Walmart,437067209.0,,54.87,,53.27
Walmart,437172755.0,12.23,,,12.43
Walmart,437637358.0,,23.06,,
Walmart,438682627.0,46.67,48.52,54.77,
Walmart,440219593.0,12.0,12.42,,
Walmart,440309024.0,28.52,29.71,33.46,28.86
Walmart,441168504.0,,17.56,,17.03
Walmart,441404447.0,,49.16,55.36,47.65
Walmart,441453292.0,,34.86,39.26,
Walmart,441772088.0,22.37,23.31,26.21,
Walmart,441947799.0,46.53,48.45,54.65,47.05
Walmart,442236507.0,41.71,43.41,48.93,
Walmart,443127155.0,,36.94,,35.82
Walmart,445250129.0,,53.01,59.86,51.53
Walmart,445351739.0,30.9,,,
Walmart,446836510.0,,15.45,,15.05
Walmart,447640332.0,11.13,11.52,,11.27
Walmart,447858500.0,19.26,20.02,22.57,19.47
Walmart,448330081.0,43.17,,50.63,
Walmart,449986246.0,4.54,4.73,5.37,4.61
Walmart,450309449.0,24.23,25.11,28.33,24.45
Walmart,451026029.0,33.65,35.01,39.44,
Walmart,451469731.0,,47.63,53.77,46.34
Walmart,454788216.0,,31.11,35.17,30.2
Walmart,456113225.0,,55.15,62.11,
Walmart,456975266.0,12.3,12.86,,
Walmart,457695472.0,,48.54,,
Walmart,458313112.0,12.81,13.36,,
Walmart,458350008.0,6.11,6.44,,
Walmart,459605874.0,15.51,16.12,,
Walmart,460807284.0,32.13,33.44,,
Walmart,461128883.0,50.8,,59.67,
Walmart,466810890.0,46.32,48.24,,46.84
Walmart,468699741.0,,30.42,,29.51
Walmart,470178735.0,49.91,51.9,,50.43
Walmart,470692001.0,13.3,13.91,,
Walmart,471370637.0,,16.02,,15.56
Walmart,472559312.0,25.76,26.81,,26.06
Walmart,473279874.0,,,,22.17
Walmart,474794200.0,,34.9,,33.95
Walmart,475245085.0,42.41,44.12,49.71,
Walmart,475672709.0,,37.72,,
Walmart,476935693.0,29.07,30.21,34.04,
Walmart,477240979.0,9.33,9.77,10.93,
Walmart,477539026.0,43.55,45.36,,44.06
Walmart,477638150.0,,7.01,7.95,
Walmart,479749486.0,36.32,37.84,42.61,
Walmart,480476230.0,,19.82,,19.21
Walmart,481195187.0,31.27,,,31.56
Walmart,481217425.0,24.5,25.56,,24.73
Walmart,484526970.0,3.83,4.06,4.55,3.97
Walmart,484719492.0,,50.33,,
Walmart,486230490.0,,,55.06,
Walmart,486482090.0,28.11,29.21,33.03,28.47
Walmart,488091787.0,24.06,25.02,28.13,24.26
Walmart,488377803.0,4.04,,,4.03
Walmart,489000444.0,7.41,7.75,,7.45
Walmart,489398729.0,,34.76,,
Walmart,492209870.0,53.13,55.25,,53.6
Walmart,494020899.0,43.01,44.72,50.4,
Walmart,495847520.0,,53.84,,52.31
Walmart,496444498.0,,16.15,,15.64
Walmart,499640947.0,0.93,0.92,1.03,
Walmart,500505797.0,,28.11,,27.35
Walmart,502816606.0,27.4,28.55,32.2,
Walmart,503341824.0,,26.23,29.56,
Walmart,503736553.0,11.16,11.62,,
Walmart,503966459.0,33.91,35.32,,34.26
Walmart,504139198.0,,51.44,,49.94
Walmart,505307561.0,45.94,,,46.41
Walmart,505693127.0,23.61,24.62,,
Walmart,506238955.0,51.07,53.16,59.9,
Walmart,506732002.0,49.26,51.25,57.75,49.74
Walmart,506754007.0,44.44,46.22,,
Walmart,507203618.0,,24.23,27.31,
Walmart,508453812.0,36.7,,43.15,37.17
Walmart,508604923.0,37.54,39.02,,37.96
Walmart,509056495.0,21.45,22.23,25.12,21.61
Walmart,509116779.0,1.37,1.37,,1.34
Walmart,509419735.0,34.43,35.82,40.43,34.8
Walmart,513172706.0,,4.97,,4.81
Walmart,514293895.0,,36.93,,
Walmart,514730047.0,,40.17,45.24,39.04
Walmart,514805290.0,,6.0,,
Walmart,514912132.0,,37.23,,36.11
Walmart,514987291.0,49.56,,,50.05
Walmart,516205909.0,30.63,31.93,,30.91
Walmart,517769564.0,,18.31,,17.82
Walmart,518047270.0,24.81,25.87,,25.13
Walmart,523773926.0,,11.74,,11.42
Walmart,525505777.0,16.31,16.96,19.14,16.43
Walmart,525996730.0,40.81,42.43,,
Walmart,526069074.0,,,9.53,8.2
Walmart,526212256.0,28.57,29.65,33.4,28.85
Walmart,526328901.0,,1.83,2.05,
Walmart,529559570.0,7.23,7.47,8.4,7.23
Walmart,529968586.0,31.67,,37.12,31.92
Walmart,531197407.0,,22.92,,22.34
Walmart,531867954.0,,48.73,,47.31
Walmart,533704030.0,,51.96,,
Walmart,534498710.0,,,54.16,46.67
Walmart,534500231.0,46.4,48.32,54.46,
Walmart,535286391.0,,,,26.63
Walmart,535529908.0,2.16,2.12,,2.12
Walmart,536411687.0,,36.93,41.66,35.85
Walmart,537045183.0,14.92,15.53,,15.0
Walmart,538593323.0,16.25,16.8,,16.3
Walmart,538783344.0,44.07,,51.7,44.57
Walmart,541222561.0,,2.86,3.17,2.7
Walmart,541553073.0,28.06,,32.96,
Walmart,541944658.0,,38.23,,
Walmart,542244776.0,31.23,32.52,36.65,
Walmart,543464804.0,17.42,18.14,,17.62
Walmart,544719559.0,40.15,41.72,,
Walmart,545019950.0,,53.7,,52.13
Walmart,545133835.0,,30.71,,29.81
Walmart,545319478.0,48.45,50.33,,48.84
Walmart,546802474.0,40.36,42.02,47.3,
Walmart,549109328.0,22.22,23.17,26.03,22.44
Walmart,549838046.0,50.72,52.83,,51.27
Walmart,549873373.0,,42.25,47.62,
Walmart,551067349.0,4.62,,5.34,4.66
Walmart,554043945.0,17.44,18.15,,17.66
Walmart,554693845.0,,3.7,,3.66
Walmart,554753210.0,,34.34,,33.36
Walmart,555173446.0,7.26,7.56,8.51,
Walmart,555275616.0,,38.54,,
Walmart,555531366.0,10.67,11.0,12.44,
Walmart,556223651.0,,32.24,,31.25
Walmart,557031026.0,18.17,18.97,21.36,18.31
Walmart,557394018.0,42.22,,,42.64
Walmart,557637639.0,,0.84,0.93,0.86
Walmart,561425157.0,,11.47,12.8,11.15
Walmart,564014969.0,8.83,9.22,,8.95
Walmart,564734116.0,37.17,38.64,,
Walmart,565021540.0,16.64,,,
Walmart,565170341.0,8.73,9.0,,8.84
Walmart,565229692.0,,45.85,51.62,44.43
Walmart,568256903.0,,49.25,55.56,
Walmart,568480217.0,18.66,,,18.85
Walmart,569684083.0,,20.8,23.4,20.2
Walmart,571419391.0,,,44.11,38.0
Walmart,571896895.0,9.57,9.94,,9.67
Walmart,574010167.0,13.57,,15.83,13.64
Walmart,574169049.0,13.27,13.7,15.51,13.34
Walmart,574404121.0,24.35,25.35,28.57,24.62
Walmart,574686428.0,33.43,34.72,,
Walmart,575714399.0,11.95,12.44,,
Walmart,576244412.0,,23.05,,22.42
Walmart,576506037.0,,,,
Walmart,579355486.0,,9.04,,8.75
Walmart,581030587.0,,12.12,,
Walmart,581614281.0,,42.16,,
Walmart,582214622.0,,15.13,17.07,
Walmart,582451335.0,50.31,52.44,,50.82
Walmart,583297806.0,33.66,34.92,,33.94
Walmart,583333446.0,,,45.94,39.65
Walmart,583382498.0,,,19.31,
Walmart,583814806.0,,38.84,43.73,
Walmart,584200676.0,37.55,39.06,,37.85
Walmart,584598491.0,,55.32,62.32,53.75
Walmart,585091176.0,17.51,18.2,20.64,17.76
Walmart,587031338.0,50.55,52.63,59.35,
Walmart,587816654.0,33.12,34.5,,33.5
Walmart,588225773.0,18.05,,21.15,18.27
Walmart,591915659.0,,52.81,59.52,51.2
Walmart,592298415.0,,41.04,,39.81
Walmart,592499340.0,,2.44,,2.3
Walmart,594035260.0,52.71,54.86,,
Walmart,594511101.0,16.94,,,
Walmart,596626474.0,33.43,34.77,,
Walmart,598589918.0,5.67,5.92,,
Walmart,599052834.0,15.56,16.16,,15.6
Walmart,599921977.0,,31.63,,30.77
Walmart,604272498.0,0.86,0.85,0.94,0.81
Walmart,604540867.0,,12.77,,
Walmart,606279907.0,40.67,42.25,,41.05
Walmart,606513778.0,,1.87,,1.8
Walmart,607409332.0,,37.45,,36.33
Walmart,612017146.0,20.35,21.17,23.83,
Walmart,612864775.0,21.47,22.3,25.11,
Walmart,614172105.0,29.5,30.72,34.63,29.84
Walmart,614290704.0,33.81,,39.67,34.1
Walmart,614892418.0,,55.22,,
Walmart,615121896.0,,37.37,,
Walmart,615706094.0,40.02,41.67,,40.44
Walmart,616240709.0,,,60.43,52.15
Walmart,617543188.0,18.76,19.52,22.06,18.91
Walmart,620047925.0,41.57,43.27,,
Walmart,622287285.0,,2.95,3.35,2.81
Walmart,625438627.0,52.8,54.91,,53.3
Walmart,627416688.0,21.97,22.84,25.6,22.17
Walmart,627807402.0,,22.57,25.32,21.84
Walmart,627831552.0,47.17,49.05,55.21,47.52
Walmart,628622442.0,,9.12,,
Walmart,629512894.0,,51.73,,50.22
Walmart,631749882.0,19.03,19.85,,19.27
Walmart,633357974.0,9.51,9.9,,
Walmart,634830299.0,11.51,11.95,13.45,11.65
Walmart,635609352.0,14.74,15.33,,
Walmart,637471150.0,,46.92,,45.57
Walmart,637601085.0,30.91,32.24,36.36,
Walmart,641131808.0,24.1,,28.33,24.42
Walmart,641206219.0,,,21.97,
Walmart,641701426.0,36.2,37.61,,36.52
Walmart,643048328.0,38.03,39.56,,
Walmart,643110527.0,,10.64,11.91,
Walmart,643610475.0,12.62,,,12.77
Walmart,643629043.0,5.83,6.07,6.85,
Walmart,643891644.0,36.11,37.62,42.37,36.56
Walmart,643896037.0,1.25,1.33,,
Walmart,644054876.0,25.47,26.5,,
Walmart,644874729.0,,28.7,,27.81
Walmart,645118810.0,33.12,,38.82,
Walmart,645331356.0,20.96,21.7,24.57,21.17
Walmart,646431619.0,2.27,2.34,,
Walmart,646726630.0,20.0,20.83,,20.25
Walmart,647962512.0,,6.55,,6.31
Walmart,649976289.0,,4.66,5.26,4.53
Walmart,650943158.0,13.54,14.0,,
Walmart,651936351.0,,2.95,,
Walmart,652377244.0,28.65,29.87,33.65,
Walmart,653798822.0,26.56,27.57,,
Walmart,654081535.0,,25.76,,25.05
Walmart,654483249.0,,24.76,27.95,24.04
Walmart,655347860.0,47.61,49.63,,
Walmart,658435562.0,31.9,,,
Walmart,659422945.0,4.76,4.87,,4.7
Walmart,663501723.0,,12.81,,12.55
Walmart,665091890.0,4.86,5.07,,4.97
Walmart,667968672.0,,14.44,,14.06
Walmart,672429356.0,6.94,7.11,8.06,6.93
Walmart,673299284.0,,9.14,,
Walmart,674159443.0,,,17.55,15.13
Walmart,675134953.0,25.83,26.8,,26.03
Walmart,676268953.0,,,63.07,
Walmart,676274385.0,37.66,39.13,,
Walmart,676939567.0,34.73,36.12,,
Walmart,677674656.0,17.73,18.46,,17.97
Walmart,678530217.0,,,41.67,35.84
Walmart,678539677.0,25.46,26.41,29.81,
Walmart,678675568.0,18.3,19.12,,18.57
Walmart,680584021.0,,19.06,,
Walmart,681789308.0,45.52,47.41,53.46,46.06
Walmart,683028909.0,,,,40.75
Walmart,683810722.0,,18.45,20.76,
Walmart,685061388.0,,46.46,,45.05
Walmart,685715810.0,23.82,24.72,27.97,24.0
Walmart,687061455.0,33.32,34.64,,33.63
Walmart,688174297.0,41.24,42.91,48.4,
Walmart,688858216.0,,16.96,,16.41
Walmart,690069404.0,,17.76,19.93,
Walmart,690308756.0,39.14,40.7,45.85,
Walmart,690392986.0,,42.67,48.05,
Walmart,690451660.0,19.94,20.75,23.37,
Walmart,692276824.0,52.0,54.1,,52.55
Walmart,694468735.0,1.54,1.54,,
Walmart,694669999.0,,21.22,,20.67
Walmart,695599406.0,10.21,10.67,,10.33
Walmart,696954302.0,,28.83,,
Walmart,697589645.0,,26.26,,
Walmart,698510708.0,,30.45,,
Walmart,698731992.0,43.26,44.9,50.76,43.63
Walmart,698832542.0,,18.9,,
Walmart,699701113.0,2.77,2.85,3.16,
Walmart,700041439.0,20.91,21.74,,
Walmart,700311165.0,37.65,39.22,,38.05
Walmart,700660531.0,35.5,36.93,,
Walmart,701377201.0,,3.37,3.82,3.24
Walmart,702065059.0,46.27,48.11,54.23,
Walmart,702239031.0,,10.02,,9.75
Walmart,702868026.0,,14.61,,
Walmart,704505214.0,,27.37,,
Walmart,708247357.0,9.7,10.17,,9.83
Walmart,708419030.0,11.15,11.66,,11.22
Walmart,708930835.0,16.02,16.66,18.81,
Walmart,709096794.0,35.22,36.72,,
Walmart,711957058.0,,20.76,,
Walmart,713032211.0,8.05,8.47,,8.1
Walmart,714138116.0,,52.86,,51.23
Walmart,714264288.0,,14.75,16.64,14.32
Walmart,714768657.0,24.36,25.33,,24.63
Walmart,715494692.0,53.97,56.15,,54.44
Walmart,716383928.0,26.55,27.64,,
Walmart,723419379.0,,40.64,,39.56
Walmart,723906184.0,,17.8,,17.32
Walmart,723934665.0,43.11,44.82,50.53,
Walmart,725772193.0,8.23,8.52,,
Walmart,726107443.0,50.25,52.21,,
Walmart,726593797.0,15.83,16.44,18.51,15.95
Walmart,727229928.0,25.74,26.76,30.14,
Walmart,728311671.0,,21.13,23.73,
Walmart,731963540.0,,50.7,,
Walmart,736014357.0,,9.87,,
Walmart,736362595.0,,31.22,35.1,30.35
Walmart,737000536.0,,7.4,,
Walmart,737234743.0,,48.54,,47.14
Walmart,739054494.0,20.65,21.42,24.11,
Walmart,739430945.0,,,,54.2
Walmart,740153739.0,14.75,15.35,,
Walmart,740420827.0,8.45,,,8.55
Walmart,742030365.0,44.56,46.35,,
Walmart,742726716.0,38.12,39.63,44.76,
Walmart,743414051.0,30.31,31.53,35.52,30.61
Walmart,744228999.0,6.57,6.72,7.66,6.51
Walmart,744486125.0,,17.95,20.2,
Walmart,744789087.0,3.05,,,
Walmart,745216676.0,17.52,18.26,,17.77
Walmart,745790660.0,40.75,42.3,,41.16
Walmart,746596885.0,,,,
Walmart,746763504.0,,49.07,,47.54
Walmart,748626363.0,,7.47,8.37,
Walmart,749133422.0,44.27,46.05,51.8,44.65
Walmart,749696942.0,3.47,,,3.44
Walmart,750854309.0,29.34,30.4,,29.66
Walmart,751783597.0,52.82,54.97,,53.34
Walmart,753436797.0,40.82,42.52,,41.27
Walmart,757501813.0,34.55,35.94,,34.84
Walmart,757630984.0,24.43,25.42,,
Walmart,758967619.0,,37.24,41.96,
Walmart,760445497.0,7.21,7.52,,
Walmart,762004012.0,1.52,1.5,1.77,
Walmart,762710881.0,,43.26,,
Walmart,762977091.0,12.57,13.07,14.6,
Walmart,763083923.0,13.61,14.1,,13.72
Walmart,763210027.0,,25.43,,
Walmart,764458897.0,41.16,42.82,48.22,
Walmart,764530996.0,,28.12,31.73,
Walmart,765932940.0,,49.2,,
Walmart,765958220.0,15.2,15.82,,
Walmart,766810433.0,,17.24,,16.76
Walmart,768303991.0,46.31,,,
Walmart,768547166.0,,34.82,,33.86
Walmart,768628469.0,,8.6,9.75,8.47
Walmart,768879663.0,,55.94,63.07,
Walmart,768900012.0,,48.63,,47.11
Walmart,769464973.0,35.77,37.23,41.95,36.15
Walmart,770347410.0,1.55,1.65,,
Walmart,771066892.0,29.87,,,
Walmart,773828271.0,51.24,53.32,,51.7
Walmart,774342015.0,,34.21,,33.23
Walmart,774949377.0,23.92,24.91,28.12,24.24
Walmart,778006625.0,48.22,50.27,,
Walmart,778682895.0,4.24,4.45,4.94,4.37
Walmart,780230660.0,43.51,45.37,,
Walmart,783399454.0,28.25,29.35,33.17,
Walmart,783845705.0,21.26,,,21.41
Walmart,783899410.0,38.25,39.84,,38.66
Walmart,784408530.0,2.17,2.14,,2.12
Walmart,785234168.0,30.17,,,30.41
Walmart,786293238.0,5.34,5.5,6.22,5.3
Walmart,789649867.0,,,51.5,
Walmart,789986401.0,,13.86,,13.46
Walmart,790024227.0,13.54,14.05,,13.61
Walmart,790066655.0,4.02,,,4.06
Walmart,790347148.0,,41.06,,39.84
Walmart,791901779.0,41.77,43.4,48.91,
Walmart,793865483.0,16.16,16.81,18.97,16.33
Walmart,794251522.0,,35.13,39.6,34.15
Walmart,795655973.0,49.61,51.67,58.25,
Walmart,795937333.0,,21.42,24.25,
Walmart,797375865.0,51.64,53.73,60.66,
Walmart,798625113.0,,3.4,,
Walmart,801329171.0,46.83,48.77,54.92,47.34
Walmart,802480036.0,48.86,,,49.31
Walmart,804094528.0,38.0,39.66,44.61,38.41
Walmart,805082512.0,14.6,15.14,17.11,14.7
Walmart,808274867.0,,37.37,42.11,
Walmart,808976577.0,24.54,25.55,,
Walmart,810777505.0,,26.86,,26.02
Walmart,812183948.0,27.16,28.37,,27.45
Walmart,812264326.0,26.91,28.07,,27.17
Walmart,812817987.0,20.33,21.26,,
Walmart,813117592.0,40.67,42.2,,41.05
Walmart,817162115.0,17.07,17.72,,17.26
Walmart,817674221.0,,44.07,,
Walmart,818139689.0,50.52,52.62,59.3,51.13
Walmart,819121025.0,,19.04,,18.56
Walmart,820540489.0,,49.12,55.36,47.64
Walmart,821096485.0,8.27,8.53,,
Walmart,821504223.0,40.61,42.3,,
Walmart,822316142.0,,,,3.83
Walmart,825958722.0,,8.91,,
Walmart,826114350.0,18.41,19.15,,18.6
Walmart,826771870.0,13.34,13.83,15.62,
Walmart,826777526.0,44.4,,,44.82
Walmart,827210689.0,,6.87,,
Walmart,827352822.0,19.65,,23.07,19.83
Walmart,827531126.0,35.67,37.03,,35.92
Walmart,827631041.0,36.83,38.34,43.2,37.2
Walmart,827898456.0,34.01,35.41,,34.32
Walmart,827980895.0,,51.35,,49.83
Walmart,829968022.0,30.03,31.31,,30.35
Walmart,830115263.0,,42.1,,
Walmart,831054514.0,,,36.75,31.64
Walmart,831639757.0,38.07,39.63,,38.47
Walmart,832037986.0,,7.1,8.06,
Walmart,832713642.0,,26.54,,25.76
Walmart,835193761.0,52.76,,61.91,53.34
Walmart,835966795.0,,10.8,12.21,10.57
Walmart,836742374.0,39.21,40.84,,39.63
Walmart,836817411.0,,23.16,,
Walmart,838460068.0,53.35,55.55,,53.96
Walmart,838729004.0,6.37,6.51,,6.37
Walmart,839680734.0,,,32.26,27.71
Walmart,840138489.0,24.36,25.26,28.43,24.5
Walmart,841392681.0,50.7,52.7,,
Walmart,842306029.0,35.44,36.8,,
Walmart,842621232.0,38.81,40.34,,39.25
Walmart,842968031.0,30.6,31.8,,30.91
Walmart,843645850.0,,26.6,,25.87
Walmart,845328666.0,32.01,,,
Walmart,845893087.0,46.17,,54.02,46.54
Walmart,846637828.0,4.72,4.97,,4.74
Walmart,848007798.0,16.54,17.25,,16.72
Walmart,848280790.0,,34.43,,
Walmart,849299370.0,,10.44,11.74,10.12
Walmart,849425547.0,46.57,48.46,54.56,46.92
Walmart,849702242.0,,40.56,,
Walmart,850719150.0,7.42,7.75,8.7,
Walmart,850860889.0,15.94,16.61,,
Walmart,852479948.0,17.14,17.84,20.17,17.32
Walmart,853687097.0,36.94,38.52,,
Walmart,854689154.0,,48.75,54.97,
Walmart,854985252.0,35.17,36.5,,35.41
Walmart,855000437.0,19.25,20.05,,
Walmart,856365324.0,35.4,,,
Walmart,856554674.0,21.41,22.37,25.17,
Walmart,857067649.0,49.56,51.52,58.06,50.02
Walmart,857721983.0,24.57,25.53,,
Walmart,859607186.0,,23.15,,
Walmart,860167579.0,32.02,33.31,,32.31
Walmart,861024387.0,,4.92,5.62,
Walmart,861871758.0,,,,
Walmart,864093895.0,,2.84,3.16,2.73
