,Price,UPC,Banner,Region
1294,7.19,786293238,Whole Foods,Northern California
1295,20.89,917211564,Whole Foods,Northern California
1296,51.69,676274385,Whole Foods,Northern California
1297,3.89,44053660,Whole Foods,Northern California
1298,43.39,980564443,Whole Foods,Northern California
1299,59.89,477539026,Whole Foods,Northern California
1300,63.69,702065059,Whole Foods,Northern California
1301,33.69,129833275,Whole Foods,Northern California
1302,69.39,227818213,Whole Foods,Northern California
1303,69.69,841392681,Whole Foods,Northern California
1304,29.19,106918220,Whole Foods,Northern California
1305,29.69,627807402,Whole Foods,Northern California
1306,70.39,70124770,Whole Foods,Northern California
1307,69.49,587031338,Whole Foods,Northern California
1308,22.09,874971914,Whole Foods,Northern California
1309,33.69,857721983,Whole Foods,Northern California
1310,11.89,565170341,Whole Foods,Northern California
1311,14.49,69584995,Whole Foods,Northern California
1312,36.79,430094535,Whole Foods,Northern California
1313,33.19,450309449,Whole Foods,Northern California
1314,51.49,311513952,Whole Foods,Northern California
1315,43.89,213387822,Whole Foods,Northern California
1316,13.69,358265858,Whole Foods,Northern California
1317,1.99,762004012,Whole Foods,Northern California
1318,49.49,607409332,Whole Foods,Northern California
1319,63.99,980150388,Whole Foods,Northern California
1320,8.09,416724552,Whole Foods,Northern California
1321,1.99,770347410,Whole Foods,Northern California
1322,24.49,352259734,Whole Foods,Northern California
1323,16.19,60042797,Whole Foods,Northern California
1324,52.39,276263379,Whole Foods,Northern California
1325,59.69,436463728,Whole Foods,Northern California
1326,30.89,376153383,Whole Foods,Northern California
1327,49.19,514912132,Whole Foods,Northern California
